经方方证 JUnit 测试套件 —— 运行报告
生成时间：2026-09-22T12:59:29.888974800
用例总数：280，通过 259，失败 21，跳过 0，总墙钟 105.7s

──────── 全部用例（按 @Order 排序） ────────
       └─ expected: "Taiyangbing" but was: null
PASS   TaiyangFangzhengTest               t_zhuyetang                      「竹叶汤证」             0.37s  @Order(720)
PASS   TaiyangFangzhengTest               shouldDiagnoseMahuangTangPatternWithouthEnoughSym 「麻黄汤证诊断，主证不全返回TOP1匹配的症状」     0.41s  @Order(903)
PASS   ZabingFangzhengTest                t_houpoumahuangtang              「厚朴麻黄汤证」           0.31s  @Order(44)
PASS   ZabingFangzhengTest                t_banxiamahuangwan               「半夏麻黄丸证」           0.54s  @Order(50)
PASS   ZabingFangzhengTest                t_dahuangzhechongwan             「大黄蛰虫丸证」           0.31s  @Order(130)
PASS   ZabingFangzhengTest                t_xiayuxuetang                   「下瘀血汤证」            0.37s  @Order(136)
PASS   ZabingFangzhengTest                t_zhishishaoyaosan               「枳实芍药散证」           0.38s  @Order(138)
PASS   ZabingFangzhengTest                t_xiexintang                     「泻心汤证」             0.32s  @Order(167)
PASS   ZabingFangzhengTest                t_yiyifuzibaijiangsan            「薏苡附子败酱散证」         0.34s  @Order(206)
PASS   ZabingFangzhengTest                t_kuizifulingsan                 「葵子茯苓散证」           0.34s  @Order(259)
PASS   ZabingFangzhengTest                t_xiaobanxiatang                 「小半夏汤证」            0.37s  @Order(361)
PASS   ZabingFangzhengTest                t_xiaobanxiajiafulingtang        「小半夏加茯苓汤证」         0.31s  @Order(362)
PASS   ZabingFangzhengTest                t_dabanxiatang                   「大半夏汤证」            0.30s  @Order(363)
PASS   ZabingFangzhengTest                t_banxiahoupotang                「半夏厚朴汤证」           0.33s  @Order(364)
PASS   ZabingFangzhengTest                t_banxiaganjiangsan              「半夏干姜散证」           0.31s  @Order(365)
PASS   ZabingFangzhengTest                t_ganjiangrenshenbanxiawan       「干姜人参半夏丸证」         0.30s  @Order(366)
PASS   ZabingFangzhengTest                t_shengjiangbanxiatang           「生姜半夏汤证」           0.34s  @Order(368)
PASS   ZabingFangzhengTest                t_gualouxiebaibaijiutang         「栝蒌薤白白酒汤证」         0.35s  @Order(444)
PASS   ZabingFangzhengTest                t_gualouxiebaibanxiatang         「栝蒌薤白半夏汤证」         0.36s  @Order(445)
PASS   ZabingFangzhengTest                t_zhishixiebaiguizhitang         「枳实薤白桂枝汤证」         0.35s  @Order(446)
PASS   ZabingFangzhengTest                t_zhishutang                     「枳术汤证」             0.37s  @Order(447)
PASS   ZabingFangzhengTest                t_baihedihuangtang               「百合地黄汤证」           0.39s  @Order(501)
PASS   ZabingFangzhengTest                t_baihezhimutang                 「百合知母汤证」           0.42s  @Order(502)
PASS   ZabingFangzhengTest                t_huashidaizhetang               「滑石代赭汤证」           0.37s  @Order(503)
PASS   ZabingFangzhengTest                t_baihejizitang                  「百合鸡子汤证」           0.34s  @Order(504)
PASS   ZabingFangzhengTest                t_baihexifang                    「百合洗方证」            0.32s  @Order(505)
PASS   ZabingFangzhengTest                t_baihehuashisan                 「百合滑石散证」           0.38s  @Order(506)
PASS   ZabingFangzhengTest                t_dangguishaoyaosan              「当归芍药散证」           0.40s  @Order(541)
PASS   ZabingFangzhengTest                t_dangguisan                     「当归散证」             0.35s  @Order(542)
PASS   ZabingFangzhengTest                t_dangguibeimukushenwan          「当归贝母苦参丸证」         0.34s  @Order(543)
PASS   ZabingFangzhengTest                t_xuanfudaizhetang               「旋覆代赭汤证」           0.39s  @Order(581)
PASS   ZabingFangzhengTest                t_shaoyaogancaotang              「芍药甘草汤证」           0.47s  @Order(586)
PASS   ZabingFangzhengTest                t_shaoyaogancaofuzitang          「芍药甘草附子汤证」         0.38s  @Order(587)
PASS   ZabingFangzhengTest                t_baiyetang                      「柏叶汤证」             0.35s  @Order(596)
PASS   ZabingFangzhengTest                t_huangtutang                    「黄土汤证」             0.39s  @Order(597)
PASS   ZabingFangzhengTest                t_chixiaodoudangguisan           「赤小豆当归散证」          0.31s  @Order(598)
PASS   ZabingFangzhengTest                t_suanzaorentang                 「酸枣仁汤证」            0.34s  @Order(701)
PASS   ZabingFangzhengTest                t_shenqiwan                      「肾气丸证」             0.34s  @Order(703)
PASS   ZabingFangzhengTest                t_zhigancaotang                  「炙甘草汤证」            0.38s  @Order(707)
PASS   ZabingFangzhengTest                t_ganmaidazaotang                「甘麦大枣汤证」           0.31s  @Order(710)
PASS   ZabingFangzhengTest                t_wenjingtang                    「温经汤证」             0.34s  @Order(711)
PASS   ZabingFangzhengTest                t_tuguagensan                    「土瓜根散证」            0.35s  @Order(712)
PASS   ZabingFangzhengTest                t_fanshiwan                      「矾石丸证」             0.40s  @Order(715)
PASS   ZabingFangzhengTest                t_honglanhuajiu                  「红蓝花酒证」            0.39s  @Order(716)
PASS   ZabingFangzhengTest                t_jiaoaitang                     「胶艾汤证」             0.39s  @Order(717)
PASS   ZabingFangzhengTest                t_dangguishaoyaosan_retest       「当归芍药散证（复测）」       0.48s  @Order(718)
PASS   ZabingFangzhengTest                t_baizhusan                      「白术散证」             0.35s  @Order(719)
PASS   ZabingFangzhengTest                t_zhupidawan                     「竹皮大丸证」            0.37s  @Order(721)
PASS   ZabingFangzhengTest                t_sanwuhuangqintang              「三物黄芩汤证」           0.34s  @Order(722)
PASS   ZabingFangzhengTest                t_wangbuliuxingsan               「王不留行散证」           0.36s  @Order(723)
PASS   ZabingFangzhengTest                t_painongsan                     「排脓散证」             0.37s  @Order(724)
PASS   ZabingFangzhengTest                t_painongtang                    「排脓汤证」             0.30s  @Order(725)
PASS   ZabingFangzhengTest                t_huanglianfen                   「黄连粉证」             0.40s  @Order(726)
FAIL   ZabingFangzhengTest                t_jishibaisan                    「鸡屎白散证」            0.36s  @Order(727)
       └─ expected: "Yangmingbing" but was: null
PASS   ZabingFangzhengTest                t_gancaofenmitang                「甘草粉蜜汤证」           0.36s  @Order(729)
PASS   ZabingFangzhengTest                t_renshentang                    「人参汤证（胸痹）」         0.40s  @Order(737)
PASS   ZabingFangzhengTest                t_houshiheisan                   「侯氏黑散证」            0.38s  @Order(739)
PASS   ZabingFangzhengTest                t_fengyintang                    「风引汤证」             0.32s  @Order(740)
PASS   ZabingFangzhengTest                t_fangjidihuangtang              「防己地黄汤证」           0.41s  @Order(741)
PASS   ZabingFangzhengTest                t_toufengmosan                   「头风摩散证」            0.42s  @Order(742)
PASS   ZabingFangzhengTest                t_fanshitang                     「矾石汤证」             0.43s  @Order(743)
PASS   ZabingFangzhengTest                t_sanhuangtang                   「三黄汤证」             0.38s  @Order(745)
FAIL   ZabingFangzhengTest                t_guizhifulingwan                「桂枝茯苓丸证」           0.69s  @Order(747)
       └─ expected: "Taiyangbing" but was: null
PASS   ZabingFangzhengTest                t_houpoushengjiangbanxiagancaorenshentang 「厚朴生姜半夏甘草人参汤证」     0.34s  @Order(748)
